timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg]
1760637399305053161,920.042236328125,290.6104736328125,5.034031328928821,17.739955496277993
1760637399310053161,928.060302734375,287.5970153808594,5.572420990255075,17.92800407715134
1760637399315053161,937.951904296875,254.78678894042957,6.283792022501074,20.02432809386079
1760637399320052161,942.2958984375,243.72422790527344,6.595767743030576,20.729174871520758
1760637399325052161,947.1430053710938,232.21080017089844,6.945350485130168,21.46175751963671
1760637399330052161,948.6273193359375,220.6300048828124,7.070103890320452,22.20166955194289
1760637399335177161,948.7261352539062,219.0255889892578,7.080274041994601,22.304275274591873
1760637399340177161,948.3583374023438,218.45904541015625,7.056532304439636,22.340946048063266
1760637399345177161,947.9338989257812,219.887939453125,7.024635321015677,22.24992724575976
1760637399350176161,948.8565673828125,221.9652862548828,7.082787551609165,22.115934425420118
1760637399355176161,949.1445922851562,223.4013214111328,7.099241477319726,22.023687090123385
1760637399360176161,947.1963500976562,225.5307159423828,6.962692335432831,21.889437786460245
1760637399365176161,943.2584228515625,226.6079864501953,6.693685334971879,21.824529689129395
1760637399370176161,939.7794189453125,225.8831787109376,6.459396186062102,21.874409872167245
1760637399375176161,934.7807006835938,225.37913513183594,6.121581859902441,21.911454512028666
1760637399380187161,932.9215087890624,225.44044494628906,5.995455586688985,21.90922978478957
1760637399385175161,929.7385864257812,225.0790557861328,5.780345608968604,21.93521457110067
1760637399390175161,926.7155761718749,225.43067932128906,5.57482521684292,21.91527250411015
1760637399395175161,918.5145874023438,221.56150817871094,5.024817403738473,22.169796148315704
1760637399400175161,915.963134765625,221.23072814941406,4.852143391331381,22.192901956390923
1760637399405175161,915.148681640625,219.96560668945312,4.798731312021881,22.274587459774377
1760637399410174161,914.8515014648436,219.43508911132812,4.779333574779045,22.308808766322773
1760637399415174161,914.2669067382812,220.79701232910156,4.737642100085287,22.221930940240373
1760637399420174161,913.4211425781251,219.32931518554688,4.682344888564864,22.3166133038096
1760637399425174161,911.1010131835938,219.873046875,4.524007443225629,22.283372526304106
1760637399430174161,911.8901977539062,223.9867706298828,4.571818767415718,22.019117248160118
1760637399435174161,912.6676025390625,227.20643615722656,4.620033072766837,21.812176248055668
1760637399440174161,911.7791137695314,227.4689178466797,4.559469785396335,21.7959540101786
1760637399445183161,911.3765869140625,227.1839599609375,4.532586160823165,21.814494146560076
1760637399450173161,913.7608642578124,226.82870483398438,4.694646059260057,21.83563579161246
1760637399455173161,914.0972290039062,227.40357971191406,4.716625608009158,21.798545497004582
1760637399460173161,915.2047119140626,226.72030639648438,4.79265244366057,21.84156345676569
1760637399465310161,915.5380249023438,226.84124755859386,4.815062294327382,21.833572276430118
1760637399470298161,916.0414428710939,230.7478485107422,4.843516862409655,21.582779121403544
1760637399475298161,916.7880859375,230.81565856933594,4.893957809430199,21.577894874427024
1760637399480297161,914.71044921875,230.52159118652344,4.753747686148177,21.59822749523826
1760637399485297161,906.176513671875,222.52439880371094,4.186158966120118,22.116610304103204
1760637399490297161,898.3089599609375,216.0580291748047,3.659681154706365,22.53584260433663
1760637399495297161,897.2589721679688,212.88438415527344,3.5919325083290086,22.739915920388768
1760637399500297161,898.6810913085938,209.47454833984375,3.6927734212350765,22.95777152219536
1760637399505297161,898.404296875,208.1205291748048,3.6755408539591343,23.044743234812074
1760637399510297161,898.2421875,209.1612091064452,3.6632465134531116,22.97810817709328
1760637399515296161,896.6565551757812,208.4850616455077,3.5559920529164013,23.022330419891837
1760637399520296161,896.3861083984375,208.60923767089844,3.5374207685631367,23.014514273617387
1760637399525296161,896.2074584960938,210.29971313476562,3.52330959773789,22.90621403617964
1760637399530298161,897.1942138671874,213.5366210937501,3.5867688853164785,22.69812764214451
1760637399535296161,899.7786865234375,215.56622314453125,3.7601942185322725,22.566560140925574
1760637399540296161,899.169677734375,220.818634033203,3.7126492717198136,22.23010151598385
1760637399545295161,900.7713012695312,221.3627014160155,3.8207438455244356,22.194319124555367
1760637399550300161,902.3135375976561,223.40505981445324,3.9229576264536763,22.062471440495933
1760637399555305161,903.4357910156251,224.56265258789062,3.9976730657844457,21.987584877995435
1760637399560295161,903.7578735351562,224.74209594726562,4.019297444696706,21.975887585503607
1760637399565295161,904.5480346679688,225.22996520996094,4.072272391899325,21.944131629117287
1760637399570295161,903.8845825195314,225.13888549804688,4.027404879241511,21.95036904876492
1760637399575294161,904.6589965820311,224.63825988769543,4.080536920795041,21.9820050579489
1760637399580300161,904.6189575195311,223.82080078125,4.078843033880878,22.03444494935746
1760637399585294161,904.6035766601562,224.81912231445312,4.076554920508923,21.970441686205685
1760637399590294161,901.7055053710938,223.25430297851562,3.88188769897439,22.072489026915388
1760637399595299161,901.5693969726562,224.40391540527344,3.87128724538253,21.998849090487898
1760637399600424161,900.770751953125,226.702911376953,3.8144395809205136,21.85187505676216
1760637399605418161,899.3200073242188,226.9043731689453,3.7158867813864,21.83975440597971
1760637399610418161,899.8847045898436,226.7125701904297,3.7543748973594218,21.851746087063166
1760637399615418161,899.5480346679689,225.66148376464844,3.7327573486363312,21.919337182534257
1760637399620418161,899.8195190429688,224.91390991210938,3.7520184820957674,21.9671278259537
1760637399625418161,900.3682861328125,226.33097839355457,3.7875901072931937,21.875951057470086
1760637399630418161,901.2136840820312,226.05499267578125,3.845223243509761,21.893175221822005
1760637399635418161,900.2417602539061,225.97389221191406,3.7794280312350286,21.89891962261397
1760637399640425161,899.4059448242189,224.5773468017577,3.7243562159572154,21.98893827482368
1760637399645417161,900.0269165039062,224.11761474609375,3.767003917134775,22.018077189077026
1760637399650417161,898.0530395507812,228.6673126220703,3.6280778694167157,21.727372324405852
1760637399655417161,898.7598876953125,227.21212768554688,3.6775830805209684,21.820321687965443
