timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
1760637386543152161,0.85258484,21.501541,1.7299652,0.060546875,-0.4970703,0.6713867,-2.6427264,-30.146614,9.794094,0.96130127,-0.25713566,-0.044379212,0.08838154
1760637386553851161,1.7662048,18.634796,3.7441254,0.018554691,-0.43554688,0.6142578,-2.446756,-30.133389,9.832814,0.9613761,-0.2571609,-0.042813186,0.0882667
1760637386564550161,3.414154,16.376495,4.720688,0.015136719,-0.4111328,0.63964844,-2.2678657,-30.116615,9.882034,0.961442,-0.25713974,-0.041411407,0.08827858
1760637386575249161,5.8555603,16.07132,6.5517426,0.008789066,-0.37939453,0.6220703,-2.0979433,-30.082169,9.948701,0.9615292,-0.25695777,-0.04011161,0.08845802
1760637386585874161,8.909225,14.970779,7.2841644,-0.0087890625,-0.35595703,0.6069336,-1.7535275,-29.940996,10.125645,0.9618277,-0.25597897,-0.03751845,0.08918007
1760637386596500161,12.386322,12.775421,8.260727,-0.0083007775,-0.31835938,0.57910156,-1.597484,-29.827076,10.218075,0.96206266,-0.25511402,-0.03633326,0.089616746
1760637386607126161,15.195847,11.1866,9.542465,0.0014648438,-0.296875,0.56152344,-1.4464556,-29.689793,10.316116,0.96234083,-0.25404844,-0.0351834,0.09011667
1760637386615132161,20.809174,11.798859,10.702133,-0.011230465,-0.25146484,0.53808594,-1.2871418,-29.525778,10.430378,0.96266454,-0.2527613,-0.033977196,0.09074073
1760637386623139161,21.60263,13.568878,10.946274,-0.011718746,-0.22949219,0.5263672,-1.123403,-29.341406,10.536129,0.9630368,-0.25131065,-0.032696106,0.09129022
1760637386631146161,22.884369,14.362335,10.885239,-0.0009765588,-0.21972656,0.5209961,-0.94761634,-29.149492,10.650368,0.96341693,-0.24980536,-0.031322494,0.09189057
1760637386639153161,22.212982,16.31546,10.396957,0.004394535,-0.20605469,0.5073242,-0.7617437,-28.951593,10.776496,0.96379745,-0.24825653,-0.029880729,0.09257527
1760637386649814161,20.748138,16.498566,9.725571,0.001953125,-0.20800781,0.5253906,-0.56440157,-28.761919,10.907843,0.9641526,-0.24678716,-0.028355282,0.09328366
1760637386660475161,18.491745,17.900467,9.054184,0.00048828125,-0.1772461,0.5317383,-0.3680133,-28.584236,11.045691,0.96446997,-0.24541894,-0.026856555,0.094052546
1760637386671136161,15.745163,17.900467,7.894516,0.0009765662,-0.19189453,0.5361328,-0.170681,-28.42744,11.143572,0.96476996,-0.24423897,-0.025277149,0.09448436
1760637386681809161,12.386322,17.292023,7.46727,-0.018066406,-0.19238281,0.5595703,0.20739388,-28.192898,11.337245,0.9651861,-0.24253686,-0.02231028,0.095361605
1760637386692484161,9.7026825,15.890121,7.162094,0.0,-0.1928711,0.57177734,0.37326863,-28.114166,11.406528,0.96532583,-0.24199887,-0.02099307,0.09561276
1760637386703159161,7.1372986,12.592316,6.9179535,-0.030273434,-0.18261719,0.57910156,0.5115576,-28.055447,11.48519,0.9654078,-0.24160573,-0.019943994,0.095997885
1760637386713829161,5.4302216,6.7920685,7.7114105,-0.054199215,-0.19482422,0.6142578,0.6316555,-28.00523,11.595786,0.9654408,-0.24126492,-0.019121926,0.09668941
1760637386724498161,6.893158,4.4136047,8.810043,0.0,-0.2084961,0.59472656,0.72136927,-27.953707,11.712116,0.965465,-0.24088788,-0.018565876,0.09749438
1760637386735167161,5.918503,3.6792755,9.35936,-0.0126953125,-0.19384766,0.5888672,0.80338734,-27.893349,11.833003,0.96550095,-0.2404303,-0.018075459,0.098357074
1760637386743158161,5.1841736,-1.0795593,9.847641,-0.027832028,-0.22070312,0.6245117,0.89778346,-27.796011,12.115987,0.96547276,-0.23964816,-0.0177854,0.10057102
1760637386751149161,4.1484833,-3.5800934,11.25145,0.023437504,-0.2314453,0.6933594,0.9247618,-27.760077,12.280099,0.9654066,-0.23934385,-0.017868163,0.1019077
1760637386759140161,2.8038025,-1.1405945,11.6176605,0.028320316,-0.24121092,0.7504882,0.9718975,-27.736908,12.403137,0.965352,-0.23917176,-0.017706463,0.10285265
1760637386767131161,1.1577606,-0.22697449,11.922836,0.0073242188,-0.2578125,0.7749023,1.0211658,-27.727594,12.537063,0.96525806,-0.23911718,-0.017562188,0.1038808
1760637386777883161,-0.4901886,-2.42424,11.800766,0.019042972,-0.27441406,0.8125,1.0546894,-27.732994,12.691686,0.9651111,-0.2391695,-0.017607639,0.105111554
1760637386788635161,-1.7719269,-2.1800995,11.800766,0.05126953,-0.28222656,0.86474603,1.0594281,-27.681387,12.798638,0.96511996,-0.23872292,-0.017741226,0.106018424
1760637386799387161,-2.2602081,-1.2645721,10.885239,0.030273438,-0.2919922,0.8974609,1.0791671,-27.63079,12.861424,0.96516925,-0.23830563,-0.01765678,0.10652192
1760637386809977161,-1.832962,-1.7528534,10.030746,0.023925785,-0.34716797,0.9492187,1.093475,-27.584534,12.991113,0.9651456,-0.23790956,-0.017760716,0.107599035
1760637386820567161,-0.5531311,-1.3847351,9.969711,0.019042972,-0.36523438,0.91357416,1.1041994,-27.544413,13.117303,0.96511066,-0.2375623,-0.017892744,0.10865232
1760637386831157161,-0.3681183,-1.9359589,9.725571,0.017089847,-0.36279297,0.8632812,1.117417,-27.507698,13.228784,0.96508193,-0.23724839,-0.017975958,0.10957558
1760637386841827161,-1.1634827,-2.6054382,10.091782,-0.019042965,-0.39746094,0.8740234,1.1534113,-27.47535,13.45978,0.96493113,-0.23697446,-0.018118296,0.11145687
1760637386852495161,-0.9174347,-3.8280487,10.580063,-0.03857421,-0.44921875,0.9179687,1.1826566,-27.470055,13.612403,0.9647974,-0.23693435,-0.018182246,0.11268324
